ID,RECARGA
197845,0.96
160203,0.96
135848,0.89
146506,0.93
88899,0.28
131432,0.89
140263,0.94
206216,0.96
10560,0.68
154501,0.96
62575,0.7
207893,0.91
107779,0.01
124926,0.93
74587,0.9
104392,0.85
141111,0.94
91847,0.04
154837,0.96
159158,0.93
98619,0.44
68949,0.82
46219,0.8
204933,0.95
54370,0.4
84189,0.02
153954,0.95
132864,0.97
14972,0.86
47597,0.63
28896,0.76
42122,0.87
50158,0.6
145996,0.97
198934,0.92
26172,0.78
152229,0.96
54164,0.43
59305,0.55
176036,0.92
139733,0.9
76259,0.74
158198,0.89
14241,0.38
141465,0.96
18730,0.71
203729,0.97
9739,0.77
130377,0.97
191227,0.91
90002,0.44
25700,0.84
120467,0.04
74187,0.6
53756,0.45
163739,0.97
37377,0.75
138379,0.95
101403,0.12
43113,0.84
99305,0.02
159198,0.92
9146,0.82
19064,0.8
120583,0.95
56090,0.88
197517,0.86
136464,0.97
111918,0.64
22947,0.79
34382,0.82
70204,0.87
42862,0.56
62853,0.79
74951,0.86
29609,0.72
94396,0.02
41980,0.41
22283,0.77
163878,0.86
6359,0.58
71171,0.75
39546,0.78
184887,0.93
96745,0.78
185256,0.9
112907,0.02
139657,0.97
43234,0.67
55270,0.77
106102,0.68
202586,0.94
153019,0.9
108293,0.87
126074,0.95
101497,0.22
206237,0.92
70693,0.85
82048,0.25
99084,0.64
194894,0.95
179794,0.95
6578,0.78
105430,0.01
5014,0.8
92347,0.5
38631,0.7
36397,0.78
66774,0.82
203615,0.95
45356,0.84
200577,0.96
4519,0.65
148272,0.95
47354,0.67
139887,0.92
91173,0.12
175937,0.95
79984,0.03
140299,0.96
136091,0.91
85116,0.23
36069,0.83
3935,0.74
28202,0.75
12713,0.72
172408,0.97
193889,0.89
80544,0.75
169749,0.97
181906,0.92
78462,0.76
17403,0.77
61089,0.54
92825,0.72
94849,0.77
189123,0.88
135222,0.96
171811,0.93
76162,0.65
135713,0.97
148903,0.96
83940,0.14
77604,0.17
84829,0.5
114239,0.73
153950,0.95
37581,0.68
75893,0.67
187863,0.84
117246,0.01
72128,0.68
1425,0.76
185385,0.96
89851,0.85
135314,0.95
196292,0.96
150179,0.91
188359,0.96
57484,0.71
197293,0.95
161314,0.88
170478,0.96
42762,0.73
181095,0.86
86371,0.49
12842,0.69
86401,0.3
90655,0.63
9898,0.83
49794,0.73
89089,0.01
97833,0.35
51928,0.85
180862,0.91
24446,0.82
49466,0.86
98025,0.73
115308,0.44
202900,0.97
176484,0.97
137699,0.95
141860,0.88
122883,0.92
196876,0.93
88897,0.49
195091,0.95
153777,0.97
178995,0.9
85153,0.09
86857,0.78
194706,0.92
111957,0.01
53553,0.81
66099,0.77
65108,0.72
105977,0.57
63821,0.84
88563,0.01
69848,0.82
78779,0.34
57988,0.87
153665,0.88
204387,0.84
146227,0.91
47527,0.82
78475,0.75
69681,0.82
161809,0.9
53861,0.71
120407,0.42
4804,0.84
28482,0.74
29796,0.74
45525,0.76
40500,0.8
174349,0.97
34257,0.82
118390,0.34
107431,0.01
135826,0.86
138486,0.96
157632,0.79
152120,0.96
70266,0.83
60265,0.88
31130,0.74
201274,0.92
73156,0.78
70839,0.77
112141,0.02
189114,0.96
43029,0.33
27911,0.14
70788,0.79
865,0.82
54660,0.76
34492,0.85
732,0.84
199497,0.96
46498,0.85
160890,0.95
35562,0.9
29184,0.77
94861,0.37
143401,0.92
171589,0.96
80498,0.22
123686,0.9
114417,0.64
164223,0.88
65022,0.14
114985,0.01
31176,0.67
72493,0.51
100539,0.6
159985,0.95
45715,0.87
112540,0.25
13335,0.88
80858,0.59
166480,0.97
143212,0.97
14878,0.85
140722,0.94
22766,0.79
13498,0.53
186798,0.93
30153,0.69
54789,0.68
49644,0.82
43215,0.71
3159,0.84
8936,0.74
157256,0.91
139550,0.98
206048,0.95
38941,0.58
34858,0.7
136580,0.93
66278,0.78
128386,0.91
72539,0.82
71664,0.82
106931,0.02
70400,0.55
171545,0.84
32108,0.72
151075,0.95
13019,0.69
198694,0.97
194745,0.97
130632,0.96
156826,0.93
126023,0.95
38560,0.69
2309,0.48
163559,0.96
143330,0.94
200734,0.95
71989,0.74
178521,0.91
69851,0.78
99072,0.48
126602,0.94
33341,0.72
202637,0.92
121583,0.18
191597,0.94
151907,0.95
48076,0.67
84043,0.01
122520,0.94
148968,0.95
147379,0.95
73806,0.78
50176,0.75
103211,0.28
83147,0.03
102823,0.48
48761,0.85
6608,0.75
5724,0.65
133457,0.95
695,0.77
84124,0.01
90707,0.02
30586,0.71
184936,0.95
205858,0.96
141710,0.96
201763,0.97
88100,0.09
54457,0.56
87833,0.51
164189,0.91
28336,0.59
74380,0.51
7248,0.8
166127,0.97
88213,0.61
23203,0.81
61153,0.76
3242,0.64
85578,0.01
196483,0.87
201974,0.96
156531,0.89
97159,0.04
191978,0.95
100693,0.36
6339,0.72
112400,0.03
7444,0.47
17225,0.7
205255,0.96
4193,0.83
130600,0.93
194519,0.92
176486,0.94
143415,0.96
98417,0.01
151216,0.93
172424,0.97
121768,0.63
24975,0.86
45066,0.69
149508,0.92
92365,0.33
19331,0.76
44430,0.78
26424,0.81
96516,0.2
87133,0.52
191301,0.95
71294,0.68
20856,0.66
148332,0.93
165006,0.96
13681,0.82
98257,0.01
108254,0.38
114652,0.62
131205,0.87
161667,0.95
165271,0.94
184389,0.94
62177,0.74
103322,0.43
195055,0.96
60597,0.56
62380,0.86
92248,0.03
1962,0.72
190182,0.9
145860,0.91
177393,0.94
132169,0.91
123320,0.96
143560,0.94
5973,0.55
111152,0.01
175638,0.96
195449,0.91
92247,0.35
3496,0.65
54196,0.78
7876,0.78
98910,0.21
171616,0.96
151153,0.92
93982,0.02
89568,0.1
177947,0.96
58899,0.73
52418,0.55
65295,0.71
953,0.64
142958,0.96
135501,0.91
204882,0.97
169118,0.9
36136,0.81
141349,0.95
88090,0.01
107790,0.45
169275,0.91
118913,0.02
76322,0.73
67499,0.73
173896,0.96
53718,0.89
202908,0.96
106901,0.69
93399,0.01
59343,0.71
141202,0.97
168227,0.97
206084,0.89
102260,0.52
98656,0.14
62226,0.77
203382,0.96
59952,0.82
140498,0.92
182254,0.96
5194,0.64
4111,0.84
205706,0.93
72607,0.82
27543,0.53
34477,0.73
163281,0.96
109626,0.74
72129,0.89
63108,0.63
81666,0.06
120831,0.09
187877,0.95
57164,0.71
31139,0.87
155754,0.96
19779,0.84
88227,0.55
78636,0.11
37420,0.24
119133,0.5
73710,0.65
44722,0.75
151692,0.97
47546,0.55
42548,0.8
91722,0.02
198515,0.95
84097,0.01
75374,0.75
171730,0.96
8551,0.8
27250,0.72
7060,0.78
205105,0.95
133376,0.9
49096,0.85
12158,0.49
137601,0.92
100282,0.02
139835,0.97
125177,0.95
40233,0.67
63286,0.83
204299,0.95
14057,0.82
64814,0.79
47295,0.84
46417,0.7
205077,0.94
60019,0.77
114606,0.02
16002,0.86
169004,0.93
26740,0.73
71158,0.87
101113,0.48
110335,0.6
178418,0.95
178748,0.96
133504,0.95
119729,0.37
80171,0.54
206087,0.95
23612,0.63
17728,0.75
29912,0.78
39685,0.77
63235,0.57
183859,0.94
127911,0.96
61252,0.67
159546,0.95
175969,0.91
82103,0.6
50159,0.02
178872,0.97
82891,0.19
128068,0.95
131757,0.96
79683,0.07
152731,0.97
104620,0.59
89271,0.02
153624,0.94
141214,0.97
59045,0.7
187837,0.96
169987,0.95
127866,0.97
128048,0.96
78437,0.07
85394,0.14
199691,0.94
73520,0.82
109162,0.46
11633,0.62
19067,0.75
180697,0.9
33891,0.79
84163,0.42
8272,0.81
181956,0.93
34893,0.74
174157,0.91
184676,0.97
3380,0.76
13456,0.79
33838,0.79
12200,0.79
41103,0.83
120523,0.08
71443,0.69
111656,0.72
16986,0.68
136382,0.95
71139,0.85
43202,0.67
110952,0.22
7534,0.7
109655,0.13
46961,0.66
35161,0.88
19851,0.79
186386,0.97
134328,0.97
90989,0.34
35097,0.85
102819,0.1
35725,0.8
178472,0.96
188336,0.96
176685,0.95
34222,0.88
90651,0.02
40780,0.53
99347,0.23
67352,0.44
88476,0.25
62060,0.79
62822,0.85
169049,0.95
162346,0.96
76254,0.68
160872,0.96
142570,0.95
187046,0.96
143084,0.97
55845,0.8
176608,0.93
5465,0.88
122911,0.97
80268,0.5
177163,0.96
80874,0.64
182856,0.94
117205,0.21
110504,0.01
101998,0.02
56929,0.86
174960,0.95
93698,0.01
85261,0.01
50726,0.81
164118,0.94
186627,0.86
257,0.75
156359,0.97
18598,0.87
154904,0.97
54478,0.73
23936,0.46
183078,0.96
19246,0.82
5373,0.85
194876,0.95
44061,0.82
186008,0.96
64971,0.5
197928,0.97
12910,0.88
13977,0.88
169786,0.97
158683,0.9
84726,0.01
143852,0.96
22536,0.77
172246,0.95
171533,0.91
149758,0.95
113074,0.01
73523,0.61
142386,0.93
5519,0.71
79838,0.23
175428,0.95
139780,0.95
129422,0.97
51469,0.85
61459,0.82
179603,0.96
135715,0.95
84516,0.54
176611,0.97
118437,0.51
28380,0.91
144750,0.89
140772,0.96
155551,0.94
74763,0.48
91961,0.17
110202,0.02
21894,0.84
46924,0.77
110093,0.34
171402,0.95
137740,0.96
68936,0.8
124944,0.97
173486,0.91
183983,0.96
153539,0.88
88587,0.41
26346,0.82
92555,0.03
10093,0.85
193393,0.81
106078,0.23
179304,0.91
167118,0.94
59763,0.66
9916,0.85
174257,0.91
146080,0.96
69222,0.76
102418,0.01
120875,0.97
96452,0.56
193544,0.96
97952,0.36
188826,0.97
114568,0.02
31614,0.69
119201,0.2
179561,0.94
145900,0.96
117284,0.48
71752,0.64
142898,0.96
185330,0.94
163334,0.94
51966,0.63
7901,0.89
20457,0.65
184199,0.96
2374,0.75
130829,0.97
28189,0.84
184205,0.92
186594,0.84
41701,0.85
179091,0.93
10944,0.62
10232,0.83
126371,0.9
146049,0.97
114594,0.09
177605,0.96
20287,0.81
80114,0.17
202780,0.93
147353,0.96
94906,0.15
165670,0.59
116995,0.64
53515,0.73
35720,0.75
138807,0.94
81715,0.05
33863,0.83
50544,0.33
153114,0.95
52967,0.84
123116,0.97
101340,0.71
131695,0.95
205443,0.92
168548,0.97
10198,0.67
100324,0.65
193154,0.95
29064,0.87
38536,0.67
129614,0.97
197345,0.96
55989,0.75
44874,0.87
128034,0.9
199472,0.95
110246,0.74
30364,0.81
142800,0.97
208209,0.96
104983,0.72
123545,0.95
1023,0.73
204350,0.96
165233,0.95
201202,0.96
9747,0.02
176753,0.93
160177,0.86
202985,0.9
125095,0.96
22248,0.76
107518,0.64
207817,0.97
18694,0.84
167904,0.93
70166,0.54
72487,0.68
112175,0.02
85710,0.22
39574,0.61
47291,0.68
82989,0.01
131063,0.92
73067,0.73
116147,0.41
144957,0.95
16879,0.6
113682,0.01
103227,0.33
129859,0.95
131936,0.96
143569,0.95
6251,0.68
25210,0.75
88029,0.2
116475,0.02
170069,0.92
134824,0.97
176644,0.96
105998,0.01
160145,0.96
194344,0.96
70689,0.58
36917,0.67
124570,0.95
190651,0.96
85825,0.65
88627,0.44
97711,0.01
193718,0.97
204451,0.91
121663,0.97
77689,0.77
111055,0.02
87840,0.63
188041,0.96
14344,0.83
15782,0.8
5795,0.79
48881,0.74
14074,0.79
153573,0.95
183971,0.94
112599,0.4
206752,0.97
10043,0.46
17693,0.68
51172,0.77
28973,0.81
198460,0.97
175478,0.96
173022,0.97
87415,0.04
166682,0.96
140500,0.96
131274,0.95
160790,0.94
59132,0.68
33112,0.86
45401,0.68
83934,0.12
5096,0.79
98708,0.01
70783,0.8
188523,0.93
21469,0.64
61732,0.89
41497,0.67
207845,0.97
36137,0.82
57426,0.11
92983,0.1
88735,0.41
111384,0.51
56780,0.73
145262,0.95
120856,0.97
39692,0.8
47834,0.84
191485,0.95
20537,0.83
137515,0.97
194195,0.94
43750,0.78
38242,0.71
122745,0.96
36273,0.77
72717,0.64
110486,0.44
124078,0.96
109587,0.11
133204,0.97
69580,0.66
37566,0.39
61959,0.78
18625,0.85
6513,0.68
191873,0.97
54682,0.56
182829,0.91
132508,0.95
58801,0.49
163495,0.97
3651,0.72
3555,0.57
101765,0.64
29656,0.88
140276,0.95
95557,0.03
168115,0.9
201204,0.92
137012,0.95
56348,0.73
19255,0.56
167978,0.97
139946,0.96
26676,0.55
146550,0.9
88386,0.01
53801,0.79
143492,0.95
34563,0.91
40461,0.81
208740,0.89
15396,0.65
168285,0.96
175294,0.95
171176,0.94
140546,0.94
35167,0.76
187276,0.95
56984,0.79
53788,0.73
188095,0.97
206327,0.89
43252,0.69
57223,0.78
198059,0.96
41060,0.74
80620,0.61
186072,0.95
143432,0.95
25542,0.73
8771,0.77
103226,0.16
72764,0.84
166038,0.96
44882,0.81
201851,0.95
14362,0.58
59429,0.77
17128,0.68
4816,0.78
61224,0.76
115970,0.82
34024,0.73
160704,0.89
155646,0.91
77414,0.79
2486,0.6
49621,0.82
136124,0.92
64590,0.81
11649,0.71
162802,0.95
122100,0.35
199890,0.88
13769,0.85
31582,0.76
117045,0.5
171085,0.95
202497,0.94
696,0.77
52477,0.68
5301,0.85
125023,0.97
86858,0.73
165514,0.89
198597,0.97
57773,0.71
158337,0.94
24830,0.8
64875,0.76
112075,0.27
77376,0.63
144260,0.93
155593,0.94
109057,0.16
7982,0.73
42347,0.77
127556,0.96
159088,0.95
136316,0.89
146087,0.93
12516,0.82
145982,0.96
203508,0.93
78851,0.01
16327,0.72
96195,0.47
179910,0.92
176669,0.95
162703,0.97
207301,0.97
137831,0.97
46234,0.76
146331,0.96
79130,0.68
145126,0.97
183492,0.93
20877,0.81
201740,0.96
60868,0.79
61456,0.47
18333,0.53
28845,0.51
63610,0.78
4958,0.14
206615,0.65
190812,0.94
192544,0.96
38765,0.78
200923,0.96
18614,0.83
118249,0.58
31362,0.76
48895,0.76
94418,0.18
22092,0.55
151505,0.96
123241,0.96
8613,0.82
61767,0.47
168089,0.94
15064,0.74
45150,0.82
44619,0.79
21114,0.65
95546,0.02
93499,0.59
173941,0.95
133569,0.96
162667,0.94
17323,0.01
65804,0.89
108961,0.6
108275,0.19
81631,0.05
115798,0.73
43589,0.7
20745,0.81
155639,0.95
60946,0.81
86148,0.84
37898,0.65
137172,0.95
120168,0.07
78953,0.02
472,0.88
37544,0.65
1752,0.81
66343,0.59
148709,0.96
51635,0.14
167819,0.95
35336,0.81
156442,0.96
98253,0.11
67407,0.87
129727,0.96
107806,0.85
76625,0.9
24305,0.68
101670,0.01
166891,0.95
89022,0.02
171817,0.94
34955,0.75
25026,0.68
22222,0.71
147473,0.93
199281,0.97
121951,0.93
133934,0.9
60457,0.63
148218,0.96
40806,0.13
38332,0.75
75070,0.64
57801,0.77
135619,0.94
99561,0.08
141757,0.93
208401,0.96
21297,0.47
106197,0.65
206863,0.97
154876,0.97
7855,0.56
132296,0.96
197016,0.97
136365,0.91
66595,0.19
49104,0.58
137491,0.89
41516,0.78
151199,0.95
181598,0.97
184509,0.97
154042,0.96
11999,0.84
171107,0.95
141046,0.96
145899,0.94
97572,0.04
48918,0.75
72441,0.67
140388,0.97
208988,0.97
81791,0.11
55887,0.86
206275,0.96
108504,0.16
115181,0.63
155710,0.96
43983,0.88
64450,0.72
177795,0.96
24938,0.71
160365,0.96
10600,0.71
76575,0.78
156689,0.91
163472,0.96
193113,0.95
2001,0.68
103766,0.01
133979,0.95
120632,0.91
37816,0.81
46851,0.68
202121,0.94
170032,0.95
107465,0.09
203857,0.96
82130,0.03
65422,0.7
53247,0.77
83069,0.17
7780,0.58
187618,0.95
26475,0.75
5645,0.76
98420,0.67
39287,0.62
208985,0.9
136415,0.97
74111,0.84
165882,0.96
85497,0.4
149107,0.97
146375,0.75
89006,0.51
143877,0.97
158605,0.95
179602,0.92
148696,0.98
197179,0.94
91141,0.78
76653,0.67
205775,0.96
197107,0.97
71748,0.52
113256,0.84
72046,0.92
138460,0.97
55423,0.71
88295,0.54
9458,0.73
30919,0.77
78519,0.1
188671,0.96
91214,0.03
198563,0.98
72834,0.74
141069,0.97
19493,0.14
14998,0.75
67732,0.79
96188,0.45
162432,0.95
70483,0.66
73664,0.88
106339,0.74
12988,0.79
41611,0.88
94901,0.67
185880,0.95
3484,0.62
98634,0.09
170118,0.97
142285,0.96
127250,0.96
40923,0.76
55365,0.83
143786,0.92
61891,0.69
72684,0.78
188096,0.96
116466,0.39
108166,0.75
10656,0.72
48557,0.77
44316,0.72
134115,0.97
19916,0.76
40001,0.66
163763,0.97
142778,0.95
166335,0.95
144499,0.96
8076,0.86
176078,0.94
109693,0.08
130623,0.89
122339,0.92
121715,0.61
168447,0.97
154122,0.92
158419,0.95
43463,0.81
66004,0.78
163506,0.9
35870,0.8
198999,0.92
78616,0.14
205697,0.95
50696,0.77
51523,0.62
5746,0.76
18069,0.77
80059,0.06
59391,0.73
162078,0.95
89015,0.06
196052,0.95
127436,0.97
53457,0.77
112390,0.02
59791,0.75
34049,0.74
52080,0.67
29635,0.83
36035,0.76
27121,0.82
184524,0.96
137745,0.96
171820,0.95
8015,0.77
151872,0.97
39810,0.75
168156,0.9
147248,0.95
121279,0.17
125501,0.93
176085,0.96
136657,0.91
56581,0.86
32607,0.64
73608,0.83
66411,0.74
201337,0.86
111089,0.63
92168,0.06
104083,0.77
37743,0.65
114006,0.08
60740,0.29
25770,0.43
47234,0.81
76074,0.78
27820,0.64
27997,0.59
159759,0.96
52281,0.85
103260,0.31
83390,0.69
133024,0.97
33482,0.85
117982,0.82
77432,0.69
15240,0.84
163666,0.95
147506,0.88
53561,0.7
106419,0.01
184479,0.96
1486,0.68
180903,0.97
19000,0.6
124569,0.95
171613,0.97
90265,0.01
50838,0.63
19532,0.32
188309,0.97
190789,0.91
113219,0.58
111534,0.35
150456,0.96
160086,0.95
203732,0.92
50630,0.63
204975,0.92
192956,0.94
33789,0.87
56863,0.35
189597,0.95
47636,0.76
110811,0.14
24229,0.68
80461,0.46
85960,0.71
56234,0.69
55278,0.75
74619,0.71
186916,0.97
160609,0.96
165116,0.96
2883,0.57
36157,0.69
52671,0.84
197639,0.97
82491,0.61
43515,0.72
112507,0.31
79393,0.17
168831,0.95
102012,0.68
110310,0.12
202228,0.95
16598,0.86
38240,0.65
175810,0.89
53975,0.84
114295,0.64
137888,0.91
4080,0.67
90902,0.68
27973,0.87
35859,0.84
7008,0.77
19777,0.66
101506,0.52
10006,0.89
88351,0.01
63675,0.58
182488,0.95
165055,0.94
20471,0.91
72287,0.85
149058,0.96
94411,0.05
63037,0.84
173842,0.91
113377,0.19
25186,0.83
111512,0.12
173192,0.91
152454,0.97
93388,0.06
175818,0.97
34170,0.29
155118,0.9
28651,0.81
12557,0.46
73861,0.74
131377,0.96
104315,0.76
79168,0.1
13365,0.72
55810,0.77
37442,0.74
204481,0.97
123965,0.9
149077,0.95
170264,0.97
185674,0.97
8288,0.54
165915,0.9
142615,0.89
122652,0.94
89404,0.06
56756,0.87
108634,0.64
32020,0.74
108124,0.83
109223,0.02
75053,0.64
162937,0.89
73171,0.69
97993,0.52
11998,0.72
135283,0.96
98628,0.08
76801,0.8
90332,0.05
140391,0.95
178621,0.93
6693,0.83
199482,0.96
26519,0.65
193429,0.97
133557,0.95
105988,0.01
93828,0.21
64068,0.86
172150,0.97
178557,0.96
110427,0.2
12571,0.83
20582,0.88
153548,0.97
112516,0.21
38021,0.87
182429,0.95
26150,0.63
75953,0.42
128567,0.95
166414,0.96
146322,0.9
157622,0.97
6352,0.72
96528,0.27
136312,0.94
141254,0.98
208244,0.97
40964,0.87
88163,0.83
122847,0.95
192531,0.93
206025,0.97
84215,0.52
125450,0.93
93591,0.56
127427,0.96
41173,0.61
125293,0.91
119862,0.97
198908,0.95
177185,0.95
44052,0.78
124973,0.93
15281,0.74
109042,0.71
81191,0.81
186173,0.96
93461,0.71
35084,0.71
100869,0.02
157989,0.94
173249,0.95
153270,0.97
99035,0.51
160520,0.94
105057,0.58
2558,0.53
208237,0.93
157179,0.92
163003,0.92
143686,0.93
32163,0.66
138512,0.97
154661,0.97
198640,0.95
11270,0.82
900,0.81
191967,0.98
112299,0.24
167103,0.95
201829,0.9
56063,0.66
16721,0.69
133663,0.95
186281,0.96
7478,0.86
66910,0.72
108017,0.81
62833,0.8
51253,0.78
82107,0.35
53807,0.81
133048,0.97
140240,0.91
194403,0.97
84572,0.03
35927,0.84
7640,0.69
85750,0.06
200962,0.94
40665,0.73
194199,0.93
108349,0.62
4983,0.85
31189,0.73
11485,0.67
160484,0.97
95944,0.02
35497,0.66
77782,0.75
188443,0.97
30976,0.8
67872,0.81
141072,0.81
58360,0.63
198364,0.95
207603,0.87
80507,0.06
176759,0.96
120259,0.61
176913,0.91
130391,0.93
188004,0.92
177143,0.96
146891,0.86
69204,0.66
181439,0.97
33170,0.75
88292,0.7
22522,0.74
76993,0.79
163714,0.93
186807,0.96
150121,0.93
91518,0.01
33071,0.82
130984,0.91
136579,0.95
50245,0.78
140250,0.93
90832,0.12
146620,0.96
114422,0.88
18115,0.66
178556,0.9
46580,0.76
75875,0.82
149060,0.85
151795,0.96
22074,0.71
51702,0.73
75811,0.63
208642,0.95
65788,0.69
99373,0.13
180653,0.95
83076,0.08
136008,0.96
188702,0.94
31941,0.81
40660,0.79
144124,0.88
12599,0.91
77936,0.78
119604,0.04
160152,0.96
99165,0.53
86941,0.74
114085,0.51
26174,0.82
84949,0.13
121596,0.34
180313,0.96
138480,0.98
26479,0.8
124120,0.95
128506,0.94
11349,0.55
201144,0.97
78077,0.53
73004,0.55
26943,0.55
82493,0.02
158641,0.92
81695,0.06
42533,0.66
14522,0.57
28430,0.77
106797,0.58
186981,0.92
53154,0.78
166065,0.95
74139,0.57
157754,0.87
11059,0.75
57403,0.68
201751,0.98
45304,0.71
90985,0.71
85410,0.01
83915,0.04
15003,0.87
160067,0.96
147984,0.94
29563,0.74
167018,0.97
71671,0.67
126668,0.97
107161,0.46
15040,0.72
84434,0.49
26798,0.88
138810,0.94
163289,0.96
37334,0.73
21211,0.88
4238,0.64
5384,0.84
158805,0.92
9568,0.71
207051,0.92
46110,0.68
152255,0.95
199835,0.93
65302,0.77
179510,0.96
110520,0.67
158334,0.96
120166,0.09
48424,0.77
195806,0.97
205,0.77
94734,0.55
57902,0.86
146545,0.95
204221,0.93
59411,0.3
36918,0.75
149013,0.88
39489,0.83
27432,0.76
51520,0.8
122187,0.97
58208,0.67
51985,0.8
140260,0.9
7198,0.86
182107,0.97
79473,0.42
28593,0.69
169250,0.91
120721,0.45
49604,0.72
70423,0.88
83363,0.68
100178,0.63
23790,0.46
161952,0.96
95449,0.5
146447,0.97
94628,0.64
8347,0.8
151725,0.96
84617,0.02
88929,0.07
